"Serial","ID","Asset Number","Friendly Name","Username","First Name","Last Name","Email","Model","OS","IMEI","Wi-Fi MAC Address","Last Seen","Tags","Organization Group"
"CD6LHF9F06","TC96","จักราชวิทยา_TC96","จักราชวิทยา_TC96_CD6LHF9F06","Teacher_20_1030201383","Teacher20","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850962313","AC:82:F0:9F:89:AF","5/7/2026 1:40:32 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"HT44X6XTG6","SC604","จักราชวิทยา_SC604","จักราชวิทยา_SC604_HT44X6XTG6","Student_121_1030201383","Student121","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.0","357879850577772","AC:82:F0:A3:5B:C6","4/10/2026 8:19:44 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"LRH02CD6D0","SC723","จักราชวิทยา_SC723","จักราชวิทยา_SC723_LRH02CD6D0","Student_145_1030201383","Student145","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850923018","AC:82:F0:9C:ED:CC","4/3/2026 11:11:40 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"L43VM0XJPL","SC744","จักราชวิทยา_SC744","จักราชวิทยา_SC744_L43VM0XJPL","Student_149_1030201383","Student149","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.0","357879850494614","AC:82:F0:AD:97:50","4/3/2026 11:11:40 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"LM4YMHX2Y2","SC720","จักราชวิทยา_SC720","จักราชวิทยา_SC720_LM4YMHX2Y2","Student_144_1030201383","Student144","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.0","357879850578804","AC:82:F0:A3:4B:C2","4/3/2026 11:11:40 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JNQFGM627N","SC268","จักราชวิทยา_SC268","จักราชวิทยา_SC268_JNQFGM627N","Student_54_1030201383","Student54","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850916111","AC:82:F0:A7:52:AA","4/3/2026 11:11:38 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"G9XXPYFYF5","SC719","จักราชวิทยา_SC719","จักราชวิทยา_SC719_G9XXPYFYF5","Student_144_1030201383","Student144","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850718384","AC:82:F0:AC:E8:41","4/3/2026 10:56:35 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CX3F2QMQYV","SC737","จักราชวิทยา_SC737","จักราชวิทยา_SC737_CX3F2QMQYV","Student_148_1030201383","Student148","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.0","357879850346434","AC:82:F0:A3:43:58","4/3/2026 10:41:39 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"H1771YYKW9","SC726","จักราชวิทยา_SC726","จักราชวิทยา_SC726_H1771YYKW9","Student_146_1030201383","Student146","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850468204","AC:82:F0:9F:F9:3A","4/3/2026 10:41:38 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"H2JN7T426H","SC710","จักราชวิทยา_SC710","จักราชวิทยา_SC710_H2JN7T426H","Student_142_1030201383","Student142","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.2.1","357879850196102","AC:82:F0:A2:D3:F0","4/3/2026 10:36:31 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"KLJFTQVQ6M","SC595","จักราชวิทยา_SC595","จักราชวิทยา_SC595_KLJFTQVQ6M","Student_119_1030201383","Student119","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1","357879850805892","AC:82:F0:A2:36:33","4/3/2026 9:15:19 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"LR7F23R75R","SC722","จักราชวิทยา_SC722","จักราชวิทยา_SC722_LR7F23R75R","Student_145_1030201383","Student145","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1","357879850366390","AC:82:F0:AA:36:F2","3/31/2026 11:51:41 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"GY0D4WLF9X","SC135","จักราชวิทยา_SC135","จักราชวิทยา_SC135_GY0D4WLF9X","Student_27_1030201383","Student27","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850467750","AC:82:F0:9F:1A:AF","3/30/2026 4:46:27 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"LRCG2JGDG6","SC713","จักราชวิทยา_SC713","จักราชวิทยา_SC713_LRCG2JGDG6","Student_143_1030201383","Student143","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 015563 7","AC:82:F0:A5:39:59","3/22/2026 10:38:21 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"GYHM6FNW60","SC748","จักราชวิทยา_SC748","จักราชวิทยา_SC748_GYHM6FNW60","Student_150_1030201383","Student150","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 054428 5","AC:82:F0:A1:47:FC","3/22/2026 9:43:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"KJJ9GCWYXW","SC739","จักราชวิทยา_SC739","จักราชวิทยา_SC739_KJJ9GCWYXW","Student_148_1030201383","Student148","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 061849 3","AC:82:F0:A9:EE:99","3/22/2026 2:33:21 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"L3W2CPFQ47","SC738","จักราชวิทยา_SC738","จักราชวิทยา_SC738_L3W2CPFQ47","Student_148_1030201383","Student148","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.2.1","35 787985 071995 2","AC:82:F0:A8:2E:A5","3/21/2026 6:18:30 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"F0CFDWYYDF","SC695","จักราชวิทยา_SC695","จักราชวิทยา_SC695_F0CFDWYYDF","Student_139_1030201383","Student139","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 070797 3","AC:82:F0:AB:73:16","3/20/2026 4:18:19 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CVVJ62K9YH","SC90","จักราชวิทยา_SC90","จักราชวิทยา_SC90_CVVJ62K9YH","Student_18_1030201383","Student18","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357585650308256","AC:82:F0:A5:33:14","3/20/2026 3:28:09 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CT4W6YHT4J","SC743","จักราชวิทยา_SC743","จักราชวิทยา_SC743_CT4W6YHT4J","Student_149_1030201383","Student149","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 057148 6","AC:82:F0:9F:82:E5","3/18/2026 12:40:59 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"F2LH2NHX12","SC727","จักราชวิทยา_SC727","จักราชวิทยา_SC727_F2LH2NHX12","","","","","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1","357879850207495","AC:82:F0:99:B3:E0","3/16/2026 11:39:52 AM","","รร.จักราชวิทยา"
"L4YFPDW64Y","SC596","จักราชวิทยา_SC596","จักราชวิทยา_SC596_L4YFPDW64Y","Student_120_1030201383","Student120","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1","357879850789831","AC:82:F0:A4:47:22","3/16/2026 6:53:37 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"HYGVX9YYF7","SC387","จักราชวิทยา_SC387","จักราชวิทยา_SC387_HYGVX9YYF7","Student_78_1030201383","Student78","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850414208","AC:82:F0:A7:BA:CD","3/12/2026 3:37:42 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"DY2HPDQXG7","SC698","จักราชวิทยา_SC698","จักราชวิทยา_SC698_DY2HPDQXG7","Student_140_1030201383","Student140","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.0","35 787985 034694 7","AC:82:F0:9E:DD:54","3/10/2026 1:32:18 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"D4HQHCPYNP","SC735","จักราชวิทยา_SC735","จักราชวิทยา_SC735_D4HQHCPYNP","Student_147_1030201383","Student147","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 008617 0","AC:82:F0:A0:93:44","3/10/2026 8:52:13 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JTWPF2WFQN","SC718","จักราชวิทยา_SC718","จักราชวิทยา_SC718_JTWPF2WFQN","Student_144_1030201383","Student144","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.2.1","357879850488947","AC:82:F0:9D:FF:92","3/9/2026 5:37:09 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"D5WW9HGWV0","SC731","จักราชวิทยา_SC731","จักราชวิทยา_SC731_D5WW9HGWV0","","","","","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.0","357879850993441","AC:82:F0:AB:4C:51","3/6/2026 1:51:25 PM","","รร.จักราชวิทยา"
"F3PK92YH53","SC693","จักราชวิทยา_SC693","จักราชวิทยา_SC693_F3PK92YH53","Student_139_1030201383","Student139","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 039888 0","AC:82:F0:AD:A1:6E","3/5/2026 3:17:08 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"K9941FPXH0","SC729","จักราชวิทยา_SC729","จักราชวิทยา_SC729_K9941FPXH0","Student_146_1030201383","Student146","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.0","357879850670254","AC:82:F0:98:C3:60","3/5/2026 1:47:09 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"K2D3H7696P","SC732","จักราชวิทยา_SC732","จักราชวิทยา_SC732_K2D3H7696P","Student_147_1030201383","Student147","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.0","357879850365327","AC:82:F0:A7:31:E9","3/5/2026 12:17:08 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"J274W661V9","TC125","จักราชวิทยา_TC125","จักราชวิทยา_TC125_J274W661V9","Teacher_25_1030201383","Teacher25","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 025942 1","AC:82:F0:9C:0F:4C","3/5/2026 11:17:16 AM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"HJHCW7JTCY","SC709","จักราชวิทยา_SC709","จักราชวิทยา_SC709_HJHCW7JTCY","Student_142_1030201383","Student142","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850832763","AC:82:F0:A5:F9:82","3/5/2026 8:42:08 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"D9HQVF14D2","SC694","จักราชวิทยา_SC694","จักราชวิทยา_SC694_D9HQVF14D2","Student_139_1030201383","Student139","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 014164 5","AC:82:F0:A1:B1:3B","3/4/2026 11:52:02 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"KFHNYX0J6T","SC700","จักราชวิทยา_SC700","จักราชวิทยา_SC700_KFHNYX0J6T","Student_140_1030201383","Student140","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","35 787985 080020 8","AC:82:F0:AC:0D:5C","3/1/2026 9:07:04 AM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
